index	clu	clan	num_reprs	prelim_info	annotations	pfam_domains	mean_length	std_length	mean_pi	std_pi	apises	dbapis_clans	defense_systems	phrogs	pfam_ids	clu_netw
1537	5772	313_pair	2		nan: 2	nan: 2	55.5	0.7071067811865476	9.75	0.014142135623730649	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_5772
1538	14700	1020_mono	2		hypothetical protein: 2	nan: 2	81.5	2.1213203435596424	9.575	0.2333452377915601	nan: 2	nan: 2	nan: 2	phrog_31133: 2	nan: 2	clu_14700
1539	10538	2306_mono	2		nan: 2	nan: 2	41.0	0.0	10.17	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_10538
1540	5729	1328_mono	2		nan: 2	nan: 2	43.0	1.4142135623730951	10.16	0.09899494936611705	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_5729
1541	14720	2360_mono	2		nan: 2	DUF932: 1; nan: 1	321.5	37.476659402887016	7.015000000000001	0.21920310216782915	nan: 2	nan: 2	nan: 2	nan: 2	PF06067.14: 1; nan: 1	clu_14720
1542	12024	1005_mono	2		nan: 2	nan: 2	54.0	0.0	4.17	0.0424264068711932	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_12024
1543	10148	671_mono	2		hypothetical protein: 2	nan: 2	62.0	0.0	9.86	0.18384776310850157	nan: 2	nan: 2	nan: 2	phrog_7744: 2	nan: 2	clu_10148
1544	14905	627_mono	2		nan: 2	nan: 2	113.0	0.0	9.9	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_14905
1545	17868	1984_mono	2		nan: 2	nan: 2	60.0	0.0	5.795	0.37476659402886975	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_17868
1546	15001	2144_mono	2		nan: 2	nan: 2	54.0	0.0	9.0	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_15001
1547	9540	103_clan	2		hypothetical protein: 2	nan: 2	128.0	2.8284271247461903	4.21	0.08485281374238515	nan: 2	nan: 2	nan: 2	phrog_6607: 2	nan: 2	clu_9540
1548	9536	2583_mono	2		nan: 2	nan: 2	222.0	0.0	5.5	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_9536
1549	14960	1358_mono	2		single strand annealing protein: 2	3HCDH_RFF,RecT: 1; RecT: 1	312.0	2.8284271247461903	5.4	0.36769552621700535	nan: 2	nan: 2	nan: 2	phrog_2449: 2	PF18321.4,PF03837.17: 1; PF03837.17: 1	clu_14960
1550	17148	1319_mono	2		nan: 2	nan: 2	120.5	3.5355339059327378	7.785	1.2657211383239197	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_17148
1551	12047	632_mono	2		nan: 2	nan: 2	31.0	0.0	8.59	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_12047
1552	14916	2274_mono	2		nan: 2	nan: 2	38.5	0.7071067811865476	10.125	1.2374368670764582	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_14916
1553	5269	215_pair	2		nan: 2	nan: 2	106.5	7.7781745930520225	4.12	0.014142135623730649	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_5269
1554	5170	184_clan	2		nan: 2	nan: 2	33.0	0.0	5.765000000000001	0.07778174593052077	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_5170
1555	14923	1520_mono	2		nan: 2	nan: 2	88.0	0.0	11.38	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_14923
1556	14974	2012_mono	2		nan: 2	nan: 2	80.0	0.0	4.895	0.2050609665440985	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_14974
1557	14992	167_clan	2		nan: 2	nan: 2	33.0	0.0	9.59	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_14992
1558	5156	1487_mono	2		nan: 2	nan: 2	78.5	9.192388155425117	5.2	0.6646803743153543	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_5156
1559	3433	2615_mono	2		nan: 2	nan: 2	76.0	7.0710678118654755	8.78	1.0465180361560906	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_3433
1560	17159	757_mono	2		nan: 2	nan: 2	72.0	0.0	8.91	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_17159
1561	14990	279_pair	2		nan: 2	nan: 2	35.0	0.0	10.18	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_14990
1562	16597	1917_mono	2		nan: 2	nan: 2	54.0	0.0	12.0	0.0	nan: 2	nan: 2	nan: 2	nan: 2	nan: 2	clu_16597
1563	12134	12_clan	1		nan: 1	DUF3310: 1	52.0		6.79		nan: 1	nan: 1	nan: 1	nan: 1	PF11753.11: 1	clu_12134
1564	11996	2775_mono	1		nan: 1	nan: 1	54.0		9.4		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11996
1565	11888	2733_mono	1		nan: 1	nan: 1	81.0		6.27		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11888
1566	11330	1862_mono	1		nan: 1	nan: 1	60.0		9.4		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11330
1567	12983	2124_mono	1		nan: 1	nan: 1	105.0		5.85		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12983
1568	12602	904_mono	1		nan: 1	nan: 1	32.0		9.06		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12602
1569	12990	284_pair	1		hypothetical protein: 1	nan: 1	64.0		6.52		nan: 1	nan: 1	nan: 1	phrog_7319: 1	nan: 1	clu_12990
1570	12611	413_pair	1		nan: 1	ANAPC3,TPR_19: 1	429.0		9.05		nan: 1	nan: 1	nan: 1	nan: 1	PF12895.10,PF14559.9: 1	clu_12611
1571	12757	1023_mono	1		nan: 1	nan: 1	55.0		5.5		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12757
1572	11445	463_mono	1		nan: 1	nan: 1	82.0		9.9		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11445
1573	11448	256_pair	1		hypothetical protein: 1	nan: 1	130.0		8.67		nan: 1	nan: 1	nan: 1	phrog_16407: 1	nan: 1	clu_11448
1574	12603	2412_mono	1		nan: 1	nan: 1	74.0		5.66		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12603
1575	12610	2397_mono	1		nan: 1	nan: 1	89.0		6.48		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12610
1576	11526	92_clan	1		nan: 1	nan: 1	34.0		9.98		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11526
1577	11323	1_clan	1		RNA polymerase: 1	RNA_pol: 1	732.0		9.19		nan: 1	nan: 1	nan: 1	phrog_2051: 1	PF00940.22: 1	clu_11323
1578	12138	962_mono	1		nan: 1	nan: 1	31.0		9.92		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12138
1579	12977	1263_mono	1		hypothetical protein: 1	nan: 1	244.0		7.74		nan: 1	nan: 1	nan: 1	phrog_1843: 1	nan: 1	clu_12977
1580	11449	1534_mono	1		nan: 1	nan: 1	75.0		5.78		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11449
1581	12003	bridge: 2_clan, 2_clan, 2_clan	1		nan: 1	nan: 1	44.0		9.98		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12003
1582	11516	16_clan	1		hypothetical protein: 1	nan: 1	162.0		8.74		nan: 1	nan: 1	nan: 1	phrog_2554: 1	nan: 1	clu_11516
1583	11887	130_clan	1		nan: 1	nan: 1	132.0		9.89		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11887
1584	11822	252_pair	1		nan: 1	nan: 1	206.0		9.08		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11822
1585	12994	2316_mono	1		hypothetical protein: 1	nan: 1	67.0		9.05		nan: 1	nan: 1	nan: 1	phrog_30192: 1	nan: 1	clu_12994
1586	12997	1230_mono	1		nan: 1	nan: 1	140.0		11.96		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12997
1587	12854	892_mono	1		hypothetical protein: 1	nan: 1	142.0		6.05		nan: 1	nan: 1	nan: 1	phrog_21601: 1	nan: 1	clu_12854
1588	11756	1056_mono	1		nan: 1	nan: 1	54.0		4.59		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11756
1589	12965	390_pair	1		nan: 1	nan: 1	49.0		7.82		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12965
1590	12630	2527_mono	1		hypothetical protein: 1	NRDD: 1	61.0		7.86		nan: 1	nan: 1	nan: 1	phrog_4132: 1	PF13597.9: 1	clu_12630
1591	12004	95_clan	1		nan: 1	nan: 1	106.0		7.94		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12004
1592	12944	1517_mono	1		nan: 1	nan: 1	66.0		7.9		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12944
1593	12770	1315_mono	1		nan: 1	nan: 1	73.0		8.34		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12770
1594	12428	24_clan	1		HNH endonuclease,hypothetical protein: 1	HNH_3: 1	55.0		6.0		nan: 1	nan: 1	nan: 1	phrog_37683,phrog_30377,phrog_99,phrog_59,phrog_959: 1	PF13392.9: 1	clu_12428
1595	12011	22_clan; 25_clan	1		SAM-dependent methyltransferase: 1	nan: 1	231.0		5.06		APIS091: 1	CLAN015: 1	restriction-modification (RM);bacteriophage exclusion (BREX): 1	phrog_2226: 1	nan: 1	clu_12011
1596	11669	1_clan	1		nan: 1	RNA_pol: 1	85.0		4.33		nan: 1	nan: 1	nan: 1	nan: 1	PF00940.22: 1	clu_11669
1597	12632	132_clan	1		nan: 1	nan: 1	80.0		6.63		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12632
1598	12154	109_clan	1		nan: 1	nan: 1	52.0		7.89		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12154
1599	12425	367_pair	1		nan: 1	nan: 1	33.0		8.6		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12425
1600	12777	outlier: 1_clan	1		nan: 1	RPOL_N: 1	195.0		7.17		nan: 1	nan: 1	nan: 1	nan: 1	PF14700.9: 1	clu_12777
1601	12942	1707_mono	1		nan: 1	nan: 1	31.0		9.3		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12942
1602	11438	1222_mono	1		nan: 1	nan: 1	116.0		9.82		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11438
1603	12419	840_mono	1		nan: 1	nan: 1	342.0		8.99		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12419
1604	12093	2516_mono	1		nan: 1	nan: 1	70.0		6.81		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12093
1605	11676	1_clan	1		RNA polymerase: 1	RPOL_N: 1	361.0		8.69		nan: 1	nan: 1	nan: 1	phrog_36028: 1	PF14700.9: 1	clu_11676
1606	12160	146_clan	1		nan: 1	nan: 1	33.0		9.4		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12160
1607	12628	1695_mono	1		nan: 1	nan: 1	55.0		4.05		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12628
1608	12376	2246_mono	1		nan: 1	nan: 1	60.0		4.14		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12376
1609	12759	797_mono	1		DNA polymerase processivity factor,RusA-like Holliday junction resolvase: 1	DNA_pol3_beta_2: 1	194.0		6.83		nan: 1	nan: 1	nan: 1	phrog_947,phrog_3007: 1	PF02767.19: 1	clu_12759
1610	11763	1816_mono	1		nan: 1	nan: 1	63.0		8.63		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11763
1611	12156	1223_mono	1		nan: 1	nan: 1	51.0		9.99		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12156
1612	11783	2356_mono	1		nan: 1	nan: 1	43.0		4.47		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11783
1613	11680	1400_mono	1		nan: 1	Cas_St_Csn2: 1	87.0		4.05		nan: 1	nan: 1	nan: 1	nan: 1	PF16813.8: 1	clu_11680
1614	12955	2651_mono	1		nan: 1	nan: 1	81.0		8.99		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12955
1615	12345	131_clan	1		tail spike protein,hypothetical protein,tail protein: 1	Pectate_lyase_3: 1	543.0		6.07		nan: 1	nan: 1	nan: 1	phrog_21471,phrog_13893,phrog_28781,phrog_17959,phrog_20231,phrog_18522,phrog_14558,phrog_1171,phrog_4217: 1	PF12708.10: 1	clu_12345
1616	12106	34_clan	1		hypothetical protein,tail fiber protein,tail spike protein,haemolysin-type calcium binding,tail protein,virion structural protein: 1	Phage_T7_tail,Tail_spike_N: 1	748.0		5.15		nan: 1	nan: 1	nan: 1	phrog_34776,phrog_13980,phrog_38183,phrog_29731,phrog_14442,phrog_11182,phrog_27367,phrog_20231,phrog_7992,phrog_8846,phrog_16586,phrog_13362,phrog_19921,phrog_32933,phrog_23412,phrog_15455,phrog_1819,phrog_15437,phrog_26630,phrog_26143,phrog_17635,phrog_13768,phrog_9502,phrog_24786,phrog_29076,phrog_1171,phrog_28871,phrog_4217,phrog_27199,phrog_21878,phrog_14879,phrog_31166,phrog_8649,phrog_27156,phrog_18522,phrog_18484,phrog_4242,phrog_21710,phrog_36390,phrog_28781,phrog_8460,phrog_17312,phrog_6256,phrog_25325,phrog_34575: 1	PF03906.17,PF18668.4: 1	clu_12106
1617	11492	2498_mono	1		nan: 1	nan: 1	103.0		4.89		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11492
1618	12360	219_pair	1		hypothetical protein: 1	nan: 1	183.0		9.05		nan: 1	nan: 1	nan: 1	phrog_3842: 1	nan: 1	clu_12360
1619	12957	927_mono	1		nan: 1	nan: 1	48.0		11.71		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12957
1620	13003	462_mono	1		nan: 1	nan: 1	39.0		5.19		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13003
1621	12962	21_clan	1		nan: 1	nan: 1	45.0		9.87		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12962
1622	12436	973_mono	1		nan: 1	nan: 1	45.0		4.72		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12436
1623	11688	385_pair	1		nan: 1	nan: 1	31.0		5.27		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11688
1624	13004	514_mono	1		nan: 1	nan: 1	108.0		9.35		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13004
1625	13089	319_pair	1		nucleotidyltransferase: 1	PolyA_pol: 1	188.0		5.11		nan: 1	nan: 1	nan: 1	phrog_1614: 1	PF01743.23: 1	clu_13089
1626	11717	322_pair	1		nan: 1	nan: 1	31.0		9.7		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11717
1627	12532	292_pair	1		nan: 1	nan: 1	48.0		11.37		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12532
1628	11850	1150_mono	1		nan: 1	nan: 1	70.0		9.18		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11850
1629	13062	2756_mono	1		nan: 1	nan: 1	62.0		4.41		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13062
1630	12129	191_clan	1		nan: 1	nan: 1	46.0		8.05		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12129
1631	13070	2351_mono	1		nan: 1	nan: 1	118.0		4.56		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13070
1632	11724	1461_mono	1		hypothetical protein: 1	nan: 1	67.0		5.24		nan: 1	nan: 1	nan: 1	phrog_25748: 1	nan: 1	clu_11724
1633	12530	177_clan	1		nan: 1	nan: 1	122.0		9.37		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12530
1634	12354	1964_mono	1		nan: 1	nan: 1	31.0		8.76		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12354
1635	13074	21_clan	1		hypothetical protein: 1	nan: 1	77.0		8.74		nan: 1	nan: 1	nan: 1	phrog_5058: 1	nan: 1	clu_13074
1636	12520	2267_mono	1		nan: 1	nan: 1	30.0		6.21		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12520
1637	13078	1326_mono	1		nan: 1	nan: 1	63.0		10.06		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13078
1638	13085	5_clan	1		nan: 1	nan: 1	317.0		6.16		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13085
1639	12123	1616_mono	1		nan: 1	nan: 1	40.0		10.53		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12123
1640	12121	899_mono	1		nan: 1	nan: 1	35.0		8.14		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12121
1641	12347	402_pair	1		nan: 1	nan: 1	144.0		9.9		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12347
1642	12512	2214_mono	1		nan: 1	nan: 1	37.0		4.86		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12512
1643	12463	810_mono	1		nan: 1	nan: 1	37.0		10.76		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12463
1644	11729	1618_mono	1		nan: 1	nan: 1	43.0		10.66		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11729
1645	11738	1925_mono	1		nan: 1	nan: 1	42.0		10.46		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11738
1646	12482	997_mono	1		nan: 1	nan: 1	31.0		12.0		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12482
1647	12114	1777_mono	1		nan: 1	nan: 1	30.0		8.84		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12114
1648	11455	61_clan	1		hypothetical protein: 1	nan: 1	46.0		4.05		nan: 1	nan: 1	nan: 1	phrog_2061,phrog_35040: 1	nan: 1	clu_11455
1649	12477	416_pair	1		nan: 1	nan: 1	78.0		6.99		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12477
1650	11743	2222_mono	1		nan: 1	nan: 1	70.0		4.48		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11743
1651	12472	339_pair	1		nan: 1	nan: 1	44.0		7.71		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12472
1652	12714	2706_mono	1		nan: 1	nan: 1	80.0		4.95		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12714
1653	12112	1683_mono	1		nan: 1	nan: 1	41.0		8.15		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12112
1654	11495	1879_mono	1		nan: 1	Peptidase_S58: 1	327.0		5.07		nan: 1	nan: 1	nan: 1	nan: 1	PF03576.17: 1	clu_11495
1655	12350	2380_mono	1		nan: 1	nan: 1	49.0		5.88		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12350
1656	12446	1110_mono	1		nan: 1	nan: 1	30.0		9.52		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12446
1657	11749	1596_mono	1		MazG-like pyrophosphatase: 1	MazG: 1	186.0		5.22		nan: 1	nan: 1	nan: 1	phrog_16522,phrog_229,phrog_37613: 1	PF03819.20: 1	clu_11749
1658	11753	482_mono	1		nan: 1	nan: 1	95.0		10.06		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11753
1659	12439	2591_mono	1		hypothetical protein: 1	HNH_3: 1	76.0		11.54		nan: 1	nan: 1	nan: 1	phrog_4590: 1	PF13392.9: 1	clu_12439
1660	11825	23_clan	1		transcriptional regulator: 1	MarR_2: 1	117.0		7.76		nan: 1	nan: 1	nan: 1	phrog_9665: 1	PF12802.10: 1	clu_11825
1661	11347	1009_mono	1		nan: 1	nan: 1	36.0		11.71		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11347
1662	13021	2364_mono	1		nan: 1	nan: 1	63.0		6.91		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13021
1663	11881	1986_mono	1		nan: 1	nan: 1	93.0		7.96		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11881
1664	11316	20_clan	1		hypothetical protein: 1	nan: 1	51.0		8.85		nan: 1	nan: 1	nan: 1	phrog_7202: 1	nan: 1	clu_11316
1665	12133	2680_mono	1		nan: 1	nan: 1	32.0		6.23		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12133
1666	12589	2532_mono	1		nan: 1	nan: 1	38.0		6.01		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12589
1667	12756	242_pair	1		nan: 1	nan: 1	74.0		10.44		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12756
1668	11305	30_clan	1		DNA polymerase: 1	DNA_pol_A: 1	780.0		5.7		nan: 1	nan: 1	nan: 1	phrog_17,phrog_9556,phrog_2573: 1	PF00476.23: 1	clu_11305
1669	11515	1307_mono	1		nan: 1	nan: 1	43.0		9.86		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11515
1670	11827	2449_mono	1		nan: 1	nan: 1	70.0		5.77		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11827
1671	12438	346_pair	1		nan: 1	nan: 1	43.0		9.85		APIS086: 1	CLAN022: 1	toxin-antitoxin (TA): 1	nan: 1	nan: 1	clu_12438
1672	11828	2787_mono	1		hypothetical protein: 1	nan: 1	114.0		5.42		nan: 1	nan: 1	nan: 1	phrog_3316,phrog_16742,phrog_22672: 1	nan: 1	clu_11828
1673	12587	646_mono	1		nan: 1	nan: 1	35.0		9.99		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12587
1674	13041	1954_mono	1		nan: 1	nan: 1	52.0		6.52		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13041
1675	11792	1672_mono	1		tail spike protein,tail protein: 1	Mtd_N: 1	751.0		6.06		nan: 1	nan: 1	nan: 1	phrog_1171,phrog_18522,phrog_20231,phrog_13893: 1	PF18454.4: 1	clu_11792
1676	12441	1310_mono	1		nan: 1	nan: 1	38.0		6.74		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12441
1677	11292	2194_mono	1		nan: 1	nan: 1	80.0		7.79		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11292
1678	13046	outlier; outlier: 1_clan	1		nan: 1	RPOL_N: 1	253.0		9.52		nan: 1	nan: 1	nan: 1	nan: 1	PF14700.9: 1	clu_13046
1679	12554	221_pair	1		nan: 1	nan: 1	80.0		4.05		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12554
1680	13048	98_clan	1		nan: 1	nan: 1	67.0		10.59		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_13048
1681	11493	1441_mono	1		nan: 1	nan: 1	103.0		7.91		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11493
1682	12107	306_pair	1		nan: 1	nan: 1	35.0		10.9		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12107
1683	11708	873_mono	1		nan: 1	nan: 1	50.0		9.87		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11708
1684	11716	678_mono	1		nan: 1	nan: 1	46.0		10.73		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11716
1685	11512	2481_mono	1		nan: 1	nan: 1	48.0		4.73		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11512
1686	11856	1867_mono	1		hypothetical protein: 1	nan: 1	94.0		4.63		nan: 1	nan: 1	nan: 1	phrog_33237: 1	nan: 1	clu_11856
1687	11287	10_clan	1		nan: 1	nan: 1	365.0		4.71		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11287
1688	12108	66_clan	1		hypothetical protein: 1	nan: 1	46.0		4.54		nan: 1	nan: 1	nan: 1	phrog_6403: 1	nan: 1	clu_12108
1689	12739	139_clan	1		nan: 1	nan: 1	45.0		7.89		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12739
1690	12172	1334_mono	1		nan: 1	nan: 1	61.0		5.65		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12172
1691	12380	252_pair	1		nan: 1	nan: 1	139.0		9.36		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12380
1692	11976	27_clan	1		hypothetical protein: 1	nan: 1	125.0		5.27		nan: 1	nan: 1	nan: 1	phrog_6440,phrog_9238,phrog_8103,phrog_6379: 1	nan: 1	clu_11976
1693	11415	2057_mono	1		nan: 1	nan: 1	37.0		5.19		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11415
1694	11556	2006_mono	1		integrase: 1	Phage_integrase,Phage_int_SAM_1,Phage_int_SAM_4: 1	337.0		9.47		nan: 1	nan: 1	nan: 1	phrog_216: 1	PF00589.25,PF02899.20,PF13495.9: 1	clu_11556
1695	12302	67_clan	1		nan: 1	nan: 1	79.0		9.74		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12302
1696	11946	621_mono	1		nan: 1	nan: 1	52.0		9.43		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11946
1697	12307	14_clan	1		hypothetical protein,endonuclease VII: 1	Endonuclease_7: 1	183.0		10.23		nan: 1	nan: 1	nan: 1	phrog_307,phrog_2633,phrog_2914,phrog_8285,phrog_20005: 1	PF02945.18: 1	clu_12307
1698	12880	1614_mono	1		nan: 1	nan: 1	91.0		6.03		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12880
1699	12681	2330_mono	1		nan: 1	nan: 1	32.0		9.38		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12681
1700	11467	78_clan	1		2OG-Fe(II) oxygenase: 1	2OG-FeII_Oxy_3: 1	102.0		6.26		nan: 1	nan: 1	nan: 1	phrog_61: 1	PF13640.9: 1	clu_11467
1701	12314	647_mono	1		nan: 1	nan: 1	48.0		9.4		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12314
1702	11549	2570_mono	1		nan: 1	nan: 1	50.0		8.77		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11549
1703	12311	2108_mono	1		nan: 1	nan: 1	56.0		7.83		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12311
1704	12845	967_mono	1		nan: 1	nan: 1	63.0		8.53		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12845
1705	12034	203_pair	1		nan: 1	nan: 1	60.0		12.0		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12034
1706	11802	137_clan	1		hypothetical protein: 1	DUF5758,Pentapeptide,Pentapeptide_3,Pentapeptide_4: 1	207.0		8.88		nan: 1	nan: 1	nan: 1	phrog_31265: 1	PF19062.3,PF00805.25,PF13576.9,PF13599.9: 1	clu_11802
1707	11392	332_pair	1		nan: 1	nan: 1	98.0		4.97		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_11392
1708	12327	1666_mono	1		nan: 1	nan: 1	117.0		4.9		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12327
1709	12301	2646_mono	1		nan: 1	nan: 1	60.0		5.45		nan: 1	nan: 1	nan: 1	nan: 1	nan: 1	clu_12301
1710	12296	1325_mono	1		hypothetical protein: 1	nan: 1	187.0		9.32		nan: 1	nan: 1	nan: 1	phrog_20924: 1	nan: 1	clu_12296
